Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2017","2017","USD","2561.4","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","406","Garlic","2017","2017","USD","4056.8","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","560","Grapes","2017","2017","USD","660.4","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","1182","Honey, natural","2017","2017","USD","13522.7","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","677","Hops","2017","2017","USD","8812.3","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2017","2017","USD","1413.1","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","USD","720.1","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","56","Maize","2017","2017","USD","158.9","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2017","2017","USD","2445.4","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","USD","1213.7","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","1071","Meat live weight, duck","2017","2017","USD","6279","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","1078","Meat live weight, goose","2017","2017","USD","7675.3","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2017","2017","USD","1511.2","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2017","2017","USD","2434.1","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","1088","Meat live weight, turkey","2017","2017","USD","1661","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","867","Meat, cattle","2017","2017","USD","4361.1","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","USD","2345.1","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","1069","Meat, duck","2017","2017","USD","8970.1","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","1073","Meat, goose and guinea fowl","2017","2017","USD","10964.6","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","1035","Meat, pig","2017","2017","USD","1870.6","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","977","Meat, sheep","2017","2017","USD","5313.3","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","1080","Meat, turkey","2017","2017","USD","2075.7","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2017","2017","USD","420.3","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","1020","Milk, whole fresh goat","2017","2017","USD","912.8","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","982","Milk, whole fresh sheep","2017","2017","USD","1408.6","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2017","2017","USD","2817.2","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","75","Oats","2017","2017","USD","128.5","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","339","Oilseeds nes","2017","2017","USD","2705.7","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","USD","158.9","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2017","2017","USD","1315.1","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","521","Pears","2017","2017","USD","1187.7","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","187","Peas, dry","2017","2017","USD","174.7","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","417","Peas, green","2017","2017","USD","429.3","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","536","Plums and sloes","2017","2017","USD","1824.4","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","296","Poppy seed","2017","2017","USD","2309","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","USD","251.3","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","270","Rapeseed","2017","2017","USD","368.5","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","71","Rye","2017","2017","USD","147.6","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","236","Soybeans","2017","2017","USD","388.8","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","373","Spinach","2017","2017","USD","740.4","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","544","Strawberries","2017","2017","USD","3020.1","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","267","Sunflower seed","2017","2017","USD","320","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","USD","963.5","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","97","Triticale","2017","2017","USD","134.1","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","222","Walnuts, with shell","2017","2017","USD","4329.5","","Official data"
"PP","Producer Prices - Annual","11","Austria","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","USD","158.9","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","221","Almonds, with shell","2017","2017","USD","1162","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","USD","244","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","526","Apricots","2017","2017","USD","697.2","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","USD","134.8","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","176","Beans, dry","2017","2017","USD","871.5","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","558","Berries nes","2017","2017","USD","755.3","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","181","Broad beans, horse beans, dry","2017","2017","USD","464.8","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","USD","185.9","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","USD","261.5","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","531","Cherries","2017","2017","USD","586.8","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","530","Cherries, sour","2017","2017","USD","586.8","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","220","Chestnut","2017","2017","USD","1452.5","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","191","Chick peas","2017","2017","USD","830.3","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2017","2017","USD","319.6","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","767","Cotton lint","2017","2017","USD","21565.6","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","USD","350.3","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","550","Currants","2017","2017","USD","697.2","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2017","2017","USD","209.2","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2017","2017","USD","813.4","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","569","Figs","2017","2017","USD","406.7","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","512","Fruit, citrus nes","2017","2017","USD","586.8","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","619","Fruit, fresh nes","2017","2017","USD","348.6","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","406","Garlic","2017","2017","USD","592.6","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","560","Grapes","2017","2017","USD","406.7","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","225","Hazelnuts, with shell","2017","2017","USD","1338.6","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","1182","Honey, natural","2017","2017","USD","13769.8","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","497","Lemons and limes","2017","2017","USD","1162","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","201","Lentils","2017","2017","USD","873.3","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","56","Maize","2017","2017","USD","174.3","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","947","Meat, buffalo","2017","2017","USD","2498.3","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","867","Meat, cattle","2017","2017","USD","2498.3","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","USD","1783.7","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","1017","Meat, goat","2017","2017","USD","2640.7","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","1035","Meat, pig","2017","2017","USD","2614.5","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","977","Meat, sheep","2017","2017","USD","2640.7","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2017","2017","USD","151.1","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","951","Milk, whole fresh buffalo","2017","2017","USD","403.2","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2017","2017","USD","281.8","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","1020","Milk, whole fresh goat","2017","2017","USD","581","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","982","Milk, whole fresh sheep","2017","2017","USD","441.6","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","79","Millet","2017","2017","USD","117.4","","Official data"
"PP","Producer Prices - Annual","52","Azerbaijan","5532","Producer Price (USD/tonne)","449","Mushrooms and truffles","2017","2017","USD","639.1","","Official data"
